row_id	orders	rider	cost
2026922	473	3334	0.68800000000000061
2029037	119,127,235	28	25.55467777777778
2032754	414	1470	7.8140000000000001
2040636	693	3369	2.7521000000000009
2041814	588,886	2865	3.8079999999999998
2043611	13	2447	5.9267788441032208
2043746	29	2104	18.254000000000001
2047002	625	1716	0.52427777777777829
2048411	910	2821	7.7094333333333322
2048478	931	1986	1.6500000000000004
2050100	1227	2425	2.3956111111111111
2053868	372,1122	3059	9.3300000000000001
2055849	1051	1564	10.628
2056219	571,779	886	4.8200000000000003
2057927	167	357	2.2484444444444449
2059893	570	875	0.73399999999999999
2059949	580	2881	3.5901000000000001
2061207	842	67	7.7599999999999998
2064429	176	736	0.13425356550580492
2064674	237	572	3.2989239057239059
2069377	200,920,1190,1203	2557	12.634
2070127	14	1677	21.975999999999999
2073764	126,349,416,1109	1125	19.416
2074451	809	2431	6.6530000000000014
2074842	879	2008	23.585999999999999
2078336	291	2593	2.5231461166612963
2081128	792	1247	2.1719999999999988
2086593	642	1952	17.574000000000002
2087527	837	1448	17.585999999999999
2088778	144,894	1033	5.5019999999999998
2090951	401,668,735,944	485	14.802
2104001	230	1637	4.2620000000000005
2104272	301,1201,1216	184	9.3300000000000001
2109846	65	2148	7.5620444444444459
2110013	98	802	1.6180000000000003
2111838	443	545	4.218
2111992	269,410,709,716	2170	12.140544444444448
2113192	49,676,794,1139	2603	8.6105
2116285	1234	1527	14.91
2117750	309	2699	0.75
2118167	395	610	2.9681000000000011
2119514	647	1096	0.11800000000000033
2120836	51,919	2599	3.595755555555554
2122117	604,1087,1118	2814	10.856000000000002
2123900	226	3349	12.385999999999999
2127084	313,394,887	1366	13.944000000000001
2128796	1124	786	19.650000000000002
2133533	719	270	9.0700000000000003
2135221	1020	3277	10.408000000000001
2140084	755	1219	2.4394057192949457
2147437	813	1305	12.420000000000002
2147913	445,1099	1549	6.8360000000000003
2148718	816,992	1223	1.3269111111111123
2149087	683,726,1103,1178	1155	12.078733333333336
2151053	267	2920	11.997999999999999
2153610	60,178,979	3257	8.6518208053691268
2154212	846	731	0.70975555555555647
2157558	48,107,1167	2516	21.442677777777778
2165393	479	1067	9.9840000000000018
2165987	579	2692	1.8179999999999996
2168112	956	1651	19.891999999999999
2169565	1209	133	0.1597283395755307
2170049	78	1584	0.82400000000000151
2175926	874,966,1042	260	3.4979999999999993
2176945	122,884,1157	3168	15.973211111111112
2178487	439	827	2.698
2178677	469	2927	5.2185333333333315
2178992	69,325	1977	6.6631111111111112
2184861	111,790	1997	2.1999999999999993
2185087	453	615	1.905755555555555
2187128	864	1166	9.3640000000000025
2189997	174	2898	1.3736842679285708
2190979	67,238,383,743	2358	30.621333333333332
