row_id	orders	rider	cost
1583977	749,1153,1165	107	3.257866666666668
1585419	19	2746	8.5705444444444439
1585923	386,537,818	2712	13.919511111111111
1591473	1194	3051	0.22799999999999976
1592042	49	947	5.0990874074074073
1592832	220	694	1.3453592920353994
1598964	69	643	0.29800000000000004
1601396	603	1476	0.75800000000000001
1603727	1043	2728	3.8656000000000001
1604816	1222	875	2.77
1604882	1233	103	2.1197777777777764
1604928	1237	1848	2.5257555555555551
1606003	99,393,1071	3165	16.793180722448575
1614141	523	1234	0.62599999999999945
1614697	611	66	11.872
1625851	462,1158	770	7.677388888888891
1625983	339	2793	0.26151111111111014
1626860	486	138	5.04
1628791	772	2671	14.496000000000002
1629064	122,315,577	2978	16.797999999999998
1630954	213,1248	2857	8.8067222222222217
1634111	607	2173	4.4879999999999995
1637349	2,1076	563	6.6419999999999995
1637517	1197	920	1.3484111111111106
1637951	21	3044	4.0839999999999996
1638754	196	3314	0.68800000000000061
1641493	745	3328	7.4340000000000011
1643008	1010	3366	0.74399999999999977
1643997	1143	2056	8.0640000000000001
1644293	685,999,1178	448	7.8966888888888898
1645954	280	1976	1.0380000000000003
1648756	100,518	432	3.8875666666666655
1651011	148,293	2138	3.8260000000000001
1652430	306	2434	3.2857752825762425
1652802	404	2722	3.8520000000000003
1654799	816	2901	1.071600000000001
1655304	879,914	3098	7.5380000000000003
1655933	1059	2990	9.3879999999999999
1657549	33	2411	2.3956111111111111
1662326	143,1234	882	4.8200000000000003
1663686	1207	354	2.2484444444444449
1663824	1242	2397	0.0099999999999997868
1665051	258	869	0.73399999999999999
1665676	371	3478	13.369999999999999
1665785	193,496,1135	1037	22.441211111111112
1667308	623	3305	13.792
1672957	436	2705	1.4280444444444442
1673125	457	2058	0.15199999999999925
1673923	608	2909	19.975999999999999
1674797	743	3038	1.5100000000000007
1677883	88	2376	16.969999999999999
1685371	272	2632	2.7059999999999995
1688739	913	1353	16.434000000000001
1688994	962	1033	9.9640000000000004
1689164	1000	1053	2.0300000000000011
1690084	95,1126	2489	5.7849111111111107
1692498	401	3253	5.5518888888888895
1692828	452	2944	3.5060222222222217
1693013	495	3019	6.0199999999999996
1693490	592	1138	0.49800000000000111
1696928	1251	160	23.706000000000003
1698581	300	2960	13.086000000000002
1702087	989	1623	4.2620000000000005
1704794	291	2749	5.9379999999999997
1705018	333	558	0.51199999999999957
1706194	543	3315	0.67600000000000016
1706564	615	1461	5.120000000000001
1706750	649	788	1.6180000000000003
1712613	565,606	3358	5.9060000000000006
1712967	624	948	0.80400000000000027
1713182	661	1810	2.7400000000000015
1715308	1078	2382	4.3826777777777792
1717574	288	2690	11.512
1718047	385	364	11.454000000000001
1721407	1058	772	19.650000000000002
1722148	1162	1305	5.3076111111111111
1725069	473	2247	8.5459999999999994
1726515	729	30	9.5739999999999998
1728019	1049	3205	4.7368111111111117
1730813	251	1205	2.4394057192949457
1736713	1244	1289	12.420000000000002
1737014	174,1018	1536	6.8360000000000003
1737485	359,769	1208	1.5709111111111125
1738117	292	1892	2.1400000000000006
1739256	548	443	12.024000000000001
1742080	1048	652	1.2680000000000007
1742713	173,839	1741	6.8360000000000003
1744690	394,422	792	10.658000000000001
1746171	672	1032	1.8620000000000001
1746457	712	720	1.4191475953565507
1749000	74,1221	65	6.4380000000000015
1752379	618	1639	19.891999999999999
1753956	942	1572	0.75400000000000145
1754271	138,313	1478	3.597999999999999
1758387	541	273	6.6799999999999997
1761027	1006	816	2.698
1768619	1123	1154	9.3640000000000025
1768666	86,690	3266	5.1520000000000001
1768995	287,675,706	3430	5.8878777777777787
1771888	42,246,856,910	2346	30.621333333333332
1774452	1032	1506	1.6800000000000002
